term	estimate	std.error	statistic	p.value	conf.low	conf.high	variable	p.value_adjust
MEblack	0.642883506585501	0.422462868990795	1.52175150474469	0.131577206200869	-0.196412719631182	1.48217973280218	Fibrosis	0.145188641325097
MEblue	-0.547260721705259	0.405019320297303	-1.35119658317421	0.180019390198418	-1.35190229383306	0.257380850422538	Fibrosis	0.180019390198418
MEbrown	0.54062189443764	0.259576633331941	2.08270631873981	0.0401153244122177	0.0249276056354757	1.0563161832398	Fibrosis	0.0493727069688834
MEgreen	-0.289797005523239	0.209292400676843	-1.38465135182189	0.169582329232724	-0.705592889510695	0.125998878464216	Fibrosis	0.180019390198418
MEmagenta	0.375835965335124	0.233934965462504	1.60658311420899	0.111648883608934	-0.0889166747296488	0.840588605399896	Fibrosis	0.127598724124497
MEred	1.27652399532777	0.317183543225448	4.02455935243917	0.000118748860600679	0.64638352527156	1.90666446538398	Fibrosis	0.000806589363377933
MEsalmon	-0.888697644576234	0.273020820455689	-3.25505447933583	0.00159828460384264	-1.43110115765761	-0.346294131494862	Fibrosis	0.00393423902484342
MEyellow	-0.72820727368295	0.300500445794481	-2.42331511940913	0.0173812248910763	-1.32520385881298	-0.131210688552922	Fibrosis	0.0231749665214351
age	0.213296084644345	0.074856258682179	2.8494088323322	0.00542870785032956	0.0645810613081248	0.362011107980566	Fibrosis	0.0108574157006591
inflammation	0.213355157215978	0.0858333919487035	2.48568945455966	0.0147768947450937	0.0428321426892412	0.383878171742715	Fibrosis	0.0205591579062173
MEblue	0.465265768329662	0.181994961241451	2.55647609777723	0.0121587381214926	0.103960088892128	0.826571447767197	Steatosis	0.0182231771661491
MEmagenta	0.394239101866823	0.175961712139988	2.24048230192931	0.027389854198531	0.0449109362623655	0.74356726747128	Steatosis	0.0350590133741196
MEpink	-0.653313045242447	0.113208564663308	-5.77088003178434	9.85060820186762e-08	-0.878060461845696	-0.428565628639199	Steatosis	1.57609731229882e-06
MEsalmon	-0.585204125015018	0.123955581716157	-4.7210792520426	8.07932338431845e-06	-0.831287068007126	-0.33912118202291	Steatosis	8.61794494327302e-05
MEturquoise	-0.999994922897156	0.254511517277754	-3.92907532670059	0.000161737136967895	-1.50526416797652	-0.494725677817788	Steatosis	0.000862598063828772
MEbrown	0.666781565707895	0.203295544685305	3.27986315066595	0.00146746100269693	0.263019066111284	1.07054406530451	Ballooning	0.00391322934052514
MEgreen	-0.595393687839587	0.232969603857449	-2.55567111752441	0.0122382389078539	-1.05809143032639	-0.132695945352782	Ballooning	0.0182231771661491
MEgreenyellow	0.490903208546145	0.14307532646881	3.43108221845056	0.000902142749170094	0.206743260353125	0.775063156739165	Ballooning	0.00320761866371589
MEmagenta	0.377447160038623	0.212770900096751	1.77396044227378	0.0793782241969905	-0.0451342132889095	0.800028533366155	Ballooning	0.0940778953445813
MEred	1.42227050608289	0.368482278577333	3.85980707559157	0.00021058972486646	0.690432894561477	2.15410811760431	Ballooning	0.000962695885103816
MEsalmon	-1.02709957355561	0.303195985461327	-3.38757642847028	0.00103920682026638	-1.62927297163487	-0.424926175476354	Ballooning	0.00332546182485242
MEtan	0.307085432366634	0.110716164203839	2.77362781283914	0.00671198964878977	0.0871935735760744	0.526977291157193	Ballooning	0.0121540418220665
MEyellow	-0.621232907365762	0.228025072406019	-2.72440614012656	0.0077095672612082	-1.07411038359315	-0.168355431138376	Ballooning	0.0129845343346664
MEblue	0.694901112425054	0.272780616109289	2.54747247930052	0.0125284343017275	0.153055928417327	1.23674629643278	NAS	0.0182231771661491
MEgreenyellow	0.563249930014137	0.192292996403134	2.92912347589252	0.0042955282274482	0.18128351500425	0.945216345024024	NAS	0.00916379355188949
MEmagenta	0.349806829617179	0.126383239610373	2.76782610333141	0.0068366485249124	0.0987620497537199	0.600851609480639	NAS	0.0121540418220665
MEpurple	-0.366030759822815	0.268695928713306	-1.36224899861941	0.176481662727703	-0.899762214104219	0.16770069445859	NAS	0.180019390198418
MEred	0.932334102644572	0.282263703460363	3.30306054662637	0.0013681491169702	0.371651930569315	1.49301627471983	NAS	0.00391322934052514
MEsalmon	-0.948276540759288	0.236713318277809	-4.0060126217587	0.000126029588027802	-1.41847846833295	-0.478074613185625	NAS	0.000806589363377933
MEtan	0.308455626640172	0.0976379212341277	3.15917855215824	0.00214788373021662	0.114509890495776	0.502401362784568	NAS	0.00490944852620943
MEturquoise	-1.01401544983808	0.292636915318127	-3.46509752105519	0.00081048693463894	-1.59530273296554	-0.432728166710617	NAS	0.00320761866371589
inflammation	0.414609207144686	0.0693987227592953	5.97430601976249	4.42954671100209e-08	0.27675716970979	0.552461244579581	NAS	1.41745494752067e-06
