"A4GALT"	"catalysis-precedes"	"B3GALNT1"
"A4GALT"	"controls-production-of"	"CHEBI:18313"
"A4GALT"	"controls-production-of"	"CHEBI:58223"
"A4GALT"	"catalysis-precedes"	"NME1"
"A4GALT"	"catalysis-precedes"	"NME2P1"
"A4GALT"	"catalysis-precedes"	"NME2"
"A4GALT"	"catalysis-precedes"	"NME3"
"A4GALT"	"catalysis-precedes"	"NME4"
"A4GALT"	"catalysis-precedes"	"NME5"
"A4GALT"	"catalysis-precedes"	"NME6"
"A4GALT"	"catalysis-precedes"	"NME7"
"A4GALT"	"catalysis-precedes"	"RRM1"
"A4GALT"	"catalysis-precedes"	"RRM2B"
"A4GALT"	"catalysis-precedes"	"RRM2"
"AACS"	"catalysis-precedes"	"ACAT1"
"AACS"	"catalysis-precedes"	"ACAT2"
"AACS"	"catalysis-precedes"	"AK1"
"AACS"	"catalysis-precedes"	"AK2"
"AACS"	"catalysis-precedes"	"AK3"
"AACS"	"catalysis-precedes"	"AK4"
"AACS"	"catalysis-precedes"	"AK5"
"AACS"	"catalysis-precedes"	"AK7"
"AACS"	"catalysis-precedes"	"AK8"
"AACS"	"catalysis-precedes"	"AMPD1"
"AACS"	"catalysis-precedes"	"AMPD2"
"AACS"	"catalysis-precedes"	"AMPD3"
"AACS"	"controls-production-of"	"CHEBI:456215"
"AACS"	"controls-production-of"	"CHEBI:57286"
"AACS"	"catalysis-precedes"	"HMGCS1"
"AACS"	"catalysis-precedes"	"HMGCS2"
"AACS"	"catalysis-precedes"	"NT5C1A"
"AACS"	"catalysis-precedes"	"NT5C1B"
"AACS"	"catalysis-precedes"	"NT5C2"
"AACS"	"catalysis-precedes"	"NT5C3A"
"AACS"	"catalysis-precedes"	"NT5E"
"AADAT"	"catalysis-precedes"	"ABAT"
"AADAT"	"controls-production-of"	"CHEBI:157756"
"AADAT"	"controls-production-of"	"CHEBI:29985"
"AADAT"	"controls-production-of"	"CHEBI:57499"
"AADAT"	"controls-production-of"	"CHEBI:58147"
"AADAT"	"catalysis-precedes"	"DHTKD1"
"AADAT"	"catalysis-precedes"	"EARS2"
"AADAT"	"catalysis-precedes"	"EPRS1"
"AADAT"	"catalysis-precedes"	"FPGS"
"AADAT"	"catalysis-precedes"	"GAD1"
"AADAT"	"catalysis-precedes"	"GAD2"
"AADAT"	"catalysis-precedes"	"GCLC"
"AADAT"	"catalysis-precedes"	"GCLM"
"AADAT"	"catalysis-precedes"	"GLUL"
"AADAT"	"catalysis-precedes"	"GOT1L1"
"AADAT"	"catalysis-precedes"	"GOT1"
"AADAT"	"catalysis-precedes"	"GPT2"
"AADAT"	"catalysis-precedes"	"GPT"
"AADAT"	"catalysis-precedes"	"NAGS"
"AADAT"	"catalysis-precedes"	"PSAT1"
"AADAT"	"catalysis-precedes"	"RIMKLA"
"AADAT"	"catalysis-precedes"	"SLC17A6"
"AADAT"	"catalysis-precedes"	"SLC17A7"
"AADAT"	"catalysis-precedes"	"SLC17A8"
"AADAT"	"catalysis-precedes"	"SLC3A2"
"AADAT"	"catalysis-precedes"	"SLC7A11"
"AANAT"	"catalysis-precedes"	"AACS"
"AANAT"	"catalysis-precedes"	"ABHD14B"
"AANAT"	"catalysis-precedes"	"ACAA1"
"AANAT"	"catalysis-precedes"	"ACAA2"
"AANAT"	"catalysis-precedes"	"ACAT1"
"AANAT"	"catalysis-precedes"	"ACAT2"
"AANAT"	"catalysis-precedes"	"ACLY"
"AANAT"	"catalysis-precedes"	"ACSBG1"
"AANAT"	"catalysis-precedes"	"ACSBG2"
"AANAT"	"catalysis-precedes"	"ACSF3"
"AANAT"	"catalysis-precedes"	"ACSL1"
"AANAT"	"catalysis-precedes"	"ACSL3"
"AANAT"	"catalysis-precedes"	"ACSL6"
"AANAT"	"catalysis-precedes"	"ACSM1"
"AANAT"	"catalysis-precedes"	"ACSM3"
"AANAT"	"catalysis-precedes"	"ACSM4"
"AANAT"	"catalysis-precedes"	"ACSM5"
"AANAT"	"catalysis-precedes"	"ACSM6"
"AANAT"	"catalysis-precedes"	"ACSS1"
"AANAT"	"catalysis-precedes"	"ACSS2"
"AANAT"	"catalysis-precedes"	"ACSS3"
"AANAT"	"catalysis-precedes"	"ALDH1B1"
