term	estimate	std.error	statistic	p.value	conf.low	conf.high	variable	p.value_adjust
MEbrown	1.06752456824631	0.332105483736705	3.21441415611387	0.00168957522554241	0.409807060470361	1.72524207602225	Fibrosis	0.00406760820589693
MEgreen	0.645735640535158	0.157589108945316	4.09759053056915	7.72895291136619e-05	0.333638668145749	0.957832612924566	Fibrosis	0.000353323561662454
MEpink	-0.724419725650805	0.163015622994141	-4.443866865919	2.01912828586556e-05	-1.04726362475743	-0.40157582654418	Fibrosis	0.00010768684191283
MEpurple	-0.509355321629556	0.281730617833268	-1.80795160123845	0.0731829323631417	-1.06730804719304	0.0485974039339311	Fibrosis	0.0807535805386391
MEred	0.675463688243082	0.0804096788317592	8.40027840002137	1.21026426255597e-13	0.516216532889821	0.834710843596344	Fibrosis	1.93642282008956e-12
MEyellow	-0.262575582706276	0.0882456225813467	-2.97550830313683	0.00355442493908671	-0.437341414041826	-0.0878097513707262	Fibrosis	0.00631897766948748
age	0.221363840444293	0.0667630299280435	3.31566498229449	0.00121795874807208	0.0891431581424709	0.353584522746115	Fibrosis	0.00324788999485887
inflammation	0.144407435801333	0.0672697509230347	2.14669199483961	0.0338822517490826	0.0111832191217783	0.277631652480888	Fibrosis	0.0433692822388257
MEblack	0.311936906610267	0.168792154740803	1.84805334755799	0.0671418632920451	-0.0223772240804662	0.646251037300999	Steatosis	0.0767335580480516
MEblue	1.59403656274901	0.445387697509106	3.57898651369108	0.000504697856023531	0.711890107887093	2.47618301761093	Steatosis	0.00179448126586144
MEbrown	0.813284433442405	0.342589948878509	2.3739296383468	0.0192423903084288	0.134741872512501	1.49182699437231	Steatosis	0.0267720212986835
MEgreen	0.980285025744292	0.306454021065722	3.19879968399586	0.00177957859007991	0.373314223063377	1.58725582842521	Steatosis	0.00406760820589693
MEpink	-0.987943663558215	0.278983439166458	-3.54122691479458	0.000574487722082461	-1.54050551742676	-0.435381809689665	Steatosis	0.00183836071066387
MEred	0.427296449497378	0.137780499718799	3.10128392892653	0.00241947678333445	0.154404809122518	0.700188089872239	Steatosis	0.0048389535666689
MEturquoise	1.66715993249685	0.465788118107454	3.57922383093561	0.000504285685867051	0.744607874136743	2.58971199085696	Steatosis	0.00179448126586144
age	-0.140007514486709	0.0918985783580334	-1.5235003303451	0.130355198781167	-0.322024228371654	0.042009199398236	Steatosis	0.130355198781167
inflammation	0.185631895089437	0.0909475621253693	2.04108709185132	0.0435114743387182	0.0054987886836674	0.365765001495207	Steatosis	0.0515691547718141
MEbrown	1.11808222205117	0.505605192543661	2.2113740889926	0.0289367963195459	0.116846290168646	2.11931815393369	Ballooning	0.0385823950927278
MEgreen	0.508802256418087	0.214175724207067	2.3756299099807	0.0191299869261147	0.0846760133028931	0.93292849953328	Ballooning	0.0267720212986835
MEmagenta	0.690745067615879	0.247606275651012	2.78969127821885	0.00615347240165102	0.200417231198351	1.18107290403341	Ballooning	0.0103637429922543
MEpink	-0.236211825204062	0.150379639659753	-1.57076999079471	0.118913736451791	-0.534004452477937	0.0615808020698132	Ballooning	0.122749663434107
MEpurple	-1.05710573513921	0.502378171059349	-2.10420316016145	0.0374836424955194	-2.05195128592854	-0.0622601843498821	Ballooning	0.0461337138406392
MEred	0.540338615392816	0.094503202017941	5.71767520946259	8.28777711251684e-08	0.353196546969252	0.727480683816381	Ballooning	8.84029558668463e-07
inflammation	0.355618049067546	0.0742648255114154	4.78851255111187	4.92335455290962e-06	0.208553476010192	0.5026826221249	Ballooning	3.24862907850115e-05
MEblack	0.169217200222178	0.101233026035583	1.67156121721284	0.0972834274191054	-0.0312695030974462	0.369703903541801	NAS	0.103768989247046
MEblue	0.814661106899432	0.272490250989793	2.98968900333226	0.00340479497571589	0.275008443662059	1.35431377013681	NAS	0.00631897766948748
MEbrown	0.576027516621294	0.208883503175855	2.75764963658403	0.006757006204248	0.162344684352096	0.989710348890492	NAS	0.0108112099267968
MEgreen	0.499932479659968	0.188603624989084	2.65070451158562	0.00914448498723351	0.126412883447352	0.873452075872585	NAS	0.0139344533138796
MEpink	-0.531372616055803	0.169967575854717	-3.12631755429637	0.00223319158772031	-0.867984493511317	-0.194760738600289	NAS	0.00476414205380333
MEred	0.408318227400724	0.0853661224203281	4.78314131910824	5.07598293515805e-06	0.239255095244472	0.577381359556976	NAS	3.24862907850115e-05
MEturquoise	0.996937969980817	0.284686668506172	3.50187796011671	0.000654990899451895	0.433130940960591	1.56074499900104	NAS	0.00190542807113279
inflammation	0.661841305008248	0.056566232606154	11.7002896342127	2.06258810808103e-21	0.549814845476823	0.773867764539672	NAS	6.60028194585929e-20
