term	estimate	std.error	statistic	p.value	conf.low	conf.high	variable	p.value_adjust
MEbrown	1.68913224028281	0.326874720600236	5.16752178688239	9.77453703863161e-07	1.04183130208932	2.33643317847631	Fibrosis	6.84217592704213e-06
MEmagenta	-1.16750907047863	0.268254396817929	-4.35224579476716	2.88264462969974e-05	-1.69872580824263	-0.636292332714631	Fibrosis	0.00011530578518799
MEpink	-0.63587087228741	0.145895622341976	-4.35839583176076	2.81379611024312e-05	-0.924783924501632	-0.346957820073187	Fibrosis	0.00011530578518799
MEred	0.666499141137412	0.0802651172301906	8.30372102025309	1.92606926215768e-13	0.507552356901825	0.825445925372999	Fibrosis	2.69649696702076e-12
MEturquoise	1.55432122452297	0.321155032472272	4.83978473747617	3.97305525144728e-06	0.918346826003771	2.19029562304216	Fibrosis	2.22491094081048e-05
age	0.174887194642706	0.0701862314883519	2.49175929429592	0.01410020492589	0.0358993481452747	0.313875041140137	Fibrosis	0.02322386693676
inflammation	0.160629961571371	0.0704653849257404	2.27955842064369	0.0244306552479698	0.0210893152685901	0.300170607874151	Fibrosis	0.0306053230622464
MEblue	1.09193133323348	0.361594992422455	3.01976342625276	0.0031013398607339	0.375874804263223	1.80798786220373	Steatosis	0.00789431964550447
MEmagenta	-0.851277607771252	0.450193730412667	-1.89091395606717	0.0610880055022743	-1.74278375890413	0.0402285433616226	Steatosis	0.0633505242245808
MEpink	-0.484370812131068	0.206373442863033	-2.34705980290564	0.0205884797493388	-0.89304641401965	-0.0756952102424859	Steatosis	0.0288238716490743
MEpurple	0.727864024919711	0.431218053569105	1.68792567680162	0.094066900278131	-0.126065119948687	1.58179316978811	Steatosis	0.094066900278131
MEred	0.2073510479734	0.1068692195097	1.94023170492585	0.0547373103713997	-0.00427910172311882	0.41898119766992	Steatosis	0.0589478727076613
MEturquoise	1.71910567555677	0.607908873775806	2.8279002819603	0.00550634790750467	0.515280602731766	2.92293074838177	Steatosis	0.0110126958150093
inflammation	0.235929159349481	0.0910161429603405	2.59216828658939	0.0107421208281115	0.0556924172092585	0.416165901489703	Steatosis	0.0200519588791415
MEbrown	0.967433665897411	0.405582935631176	2.38529183776401	0.0186578665011397	0.164269033688334	1.77059829810649	Ballooning	0.0288238716490743
MEgreen	-0.457000021199669	0.225647652785482	-2.02528151991959	0.0450949469450596	-0.903843806124338	-0.0101562362750008	Ballooning	0.0505063405784667
MEmagenta	-0.955234887748301	0.414998700088791	-2.30177802374784	0.0231015954064645	-1.77704529701848	-0.133424478478119	Ballooning	0.0306053230622464
MEpink	-0.327146797379642	0.159181687800157	-2.0551785943516	0.04206898577256	-0.642369876322725	-0.0119237184365593	Ballooning	0.0490804834013201
MEred	0.268596115837165	0.0878542251267919	3.05729309489128	0.00276331886701668	0.0946208318372	0.44257139983713	Ballooning	0.00773729282764672
MEturquoise	1.23201302562079	0.485274452747762	2.53879638345843	0.0124249869157479	0.271037493563273	2.1929885576783	Ballooning	0.0217437271025588
inflammation	0.431593447802994	0.0764935204170667	5.64222231438442	1.17171687619992e-07	0.280115452071883	0.583071443534105	Ballooning	1.09360241778659e-06
MEblue	0.54494239916506	0.186131726409615	2.92772441150532	0.00409823981800125	0.176350906646833	0.913533891683286	NAS	0.00932878911196424
MEbrown	0.733819066233416	0.311743800135649	2.3539171137136	0.0202297352942624	0.116481469941896	1.35115666252494	NAS	0.0288238716490743
MEmagenta	-0.562720927095258	0.248099167007481	-2.26812904647233	0.0251400868011309	-1.05402482258791	-0.0714170316026069	NAS	0.0306053230622464
MEpink	-0.408853435474922	0.140537063744324	-2.90922141520432	0.00433122351626911	-0.687155082802112	-0.130551788147733	NAS	0.00932878911196424
MEred	0.274007771839126	0.0737948557790232	3.71310125816406	0.000314036388054427	0.127873866800826	0.420141676877425	NAS	0.00109912735819049
MEturquoise	1.27728094915922	0.416875347668928	3.06393975153841	0.00270713053120609	0.451754266764428	2.10280763155401	NAS	0.00773729282764672
inflammation	0.725656022658093	0.0575189192427512	12.6159537107357	1.26650399306482e-23	0.611752903073501	0.839559142242685	NAS	3.54621118058149e-22
