term	estimate	std.error	statistic	p.value	conf.low	conf.high	variable	p.value_adjust
MEbrown	1.52654028759379	0.334728124430111	4.56053786992889	1.25610538360105e-05	0.863687471733656	2.18939310345392	Fibrosis	8.47871133930705e-05
MEmagenta	-1.05130767279296	0.277228793399511	-3.79220231744809	0.000236924563172893	-1.60029615906144	-0.502319186524487	Fibrosis	0.00103058657238903
MEpink	-0.5342480672033	0.147502610569085	-3.6219566904077	0.000432305457821134	-0.826343393608575	-0.242152740798025	Fibrosis	0.0012969163734634
MEred	0.617007583215864	0.0809971600793003	7.61764465089618	7.08948159227603e-12	0.456611154840906	0.777404011590821	Fibrosis	9.57080014957265e-11
MEturquoise	1.37996784887329	0.332917071822421	4.1450798582338	6.42426370713518e-05	0.720701410234141	2.03923428751244	Fibrosis	0.0003469102401853
age	0.22940787434179	0.0693980705216543	3.30568087293159	0.00125545085611431	0.0919808011346709	0.36683494754891	Fibrosis	0.00338971731150863
inflammation	0.151544750350482	0.0689803022813329	2.19692789591461	0.0299796002816768	0.014944971996299	0.288144528704666	Fibrosis	0.0404724603802637
MEblue	0.685091694607142	0.283364619063139	2.41770372346482	0.017135564350808	0.124001447407958	1.24618194180633	Steatosis	0.0272153080865774
MEgreen	0.380846896385091	0.171677262995825	2.21838867733087	0.0284257259931431	0.0409087691365961	0.720785023633586	Steatosis	0.0403944527270981
MEpink	-0.457322268349275	0.172331126333162	-2.6537415386304	0.00904820381330444	-0.79855511031125	-0.116089426387299	Steatosis	0.0187924233045554
MEred	0.223716549970773	0.090487868227907	2.47233750061732	0.0148366813866326	0.044541533271844	0.402891566669701	Steatosis	0.0262418540338711
MEturquoise	0.589936172414993	0.240338538942061	2.45460497102052	0.0155507283163681	0.114041861147981	1.06583048368201	Steatosis	0.0262418540338711
inflammation	0.229086871786452	0.0809552049106003	2.82979793627148	0.00546875227233231	0.0687874805444274	0.389386263028476	Steatosis	0.0123046926127477
MEbrown	0.902860072669642	0.507804444468429	1.77796803967472	0.0779848093055009	-0.102730976768656	1.90845112210794	Ballooning	0.0877329104686886
MEpink	-0.235425736697358	0.109974765929295	-2.1407250536793	0.0343538726896467	-0.453205713787429	-0.0176457596072867	Ballooning	0.0441692648866886
MEpurple	-0.642842838910685	0.387873973410425	-1.65734976559117	0.100105199392726	-1.41093890467059	0.125253226849216	Ballooning	0.103955399369369
MEred	0.323557087783749	0.0864020659612393	3.74478415746332	0.000280657691679802	0.152457474280856	0.494656701286643	Ballooning	0.00103058657238903
MEturquoise	0.391277239092233	0.232505519725129	1.68287290364033	0.0950438457887399	-0.069146989422226	0.851701467606691	Ballooning	0.102647353451839
age	0.10791165610509	0.0746698200850289	1.44518435938653	0.151056568874682	-0.0399549164674971	0.255778228677677	Ballooning	0.151056568874682
inflammation	0.423197982409369	0.0753838560621324	5.61390733395972	1.33348704717045e-07	0.273917424206341	0.572478540612396	Ballooning	1.2001383424534e-06
MEblue	0.37340101420005	0.180561162184428	2.06800293973879	0.0408253214512346	0.0158407554297534	0.730961272970346	NAS	0.0501038035992425
MEbrown	0.540828272714317	0.277646341050213	1.94790347558193	0.0538013547817564	-0.008987071579594	1.09064361700823	NAS	0.0631581121351053
MEmagenta	-0.534634785137522	0.224439364995373	-2.38209008098265	0.0188131607838791	-0.979085831282303	-0.0901837389927423	NAS	0.0282197411758187
MEpink	-0.400189758981301	0.123565493330111	-3.23868539829462	0.00155979133532182	-0.644883076390641	-0.155496441571961	NAS	0.00382857873215356
MEred	0.254232579395247	0.0683233805769367	3.72101873836533	0.000305358984411565	0.118933684862225	0.38953147392827	NAS	0.00103058657238903
MEturquoise	0.958152857060901	0.36662557609669	2.61343703094028	0.0101307841786375	0.232134402842916	1.68417131127889	NAS	0.0195379409159438
inflammation	0.693115841086406	0.0528138103404821	13.1237613157998	8.22084254195767e-25	0.588530118090784	0.797701564082027	NAS	2.21962748632857e-23
